Date,Security,Close,Return,LogRet
2024-05-09,A200.AX,121.72370910644531,-0.008603478301719036,-0.008640701876418848
2024-05-10,A200.AX,122.1575698852539,0.0035643079067626537,0.0035579708151019583
2024-05-13,A200.AX,122.31790161132812,0.0013124993090876114,0.0013116387347892463
2024-05-14,A200.AX,121.98779296875,-0.0026987762071578603,-0.002702424469039265
2024-05-15,A200.AX,122.4876708984375,0.004097770092582609,0.004089397098658917
2024-05-16,A200.AX,124.46829223632812,0.016169964890040855,0.016040623442765852
2024-05-17,A200.AX,123.30823516845703,-0.009320101103889922,-0.009363805008014063
2024-05-20,A200.AX,124.18534851074219,0.00711317732418193,0.007087998011127631
2024-05-21,A200.AX,123.97783660888672,-0.0016709853806748942,-0.001672383033935219
2024-05-22,A200.AX,123.94012451171875,-0.0003041841848470117,-0.00030423045824016137
2024-05-23,A200.AX,123.345947265625,-0.004794066880557057,-0.00480559527921847
2024-05-24,A200.AX,122.08211517333984,-0.010246239299322113,-0.010299093356055439
2024-05-27,A200.AX,123.11014556884766,0.008420810812854507,0.008385553576883876
2024-05-28,A200.AX,122.71402740478516,-0.003217591549682486,-0.0032227791280337805
2024-05-29,A200.AX,121.10123443603516,-0.013142694464994054,-0.013229823926505374
2024-05-30,A200.AX,120.45988464355469,-0.005295980635269482,-0.005310054051063602
2024-05-31,A200.AX,121.65769958496094,0.00994368328469375,0.00989457017450474
2024-06-03,A200.AX,122.62914276123047,0.00798505297719454,0.007953341143594791
2024-06-04,A200.AX,122.3556137084961,-0.0022305387330885385,-0.0022330300900099626
2024-06-05,A200.AX,122.69515228271484,0.002775014271332754,0.0027711710276253528
2024-06-06,A200.AX,123.6006088256836,0.00737972549137389,0.0073526285475518935
2024-06-07,A200.AX,124.25135803222656,0.0052649352841032115,0.005251123968243551
2024-06-10,A200.AX,124.25135803222656,0.0,0.0
2024-06-11,A200.AX,122.5536880493164,-0.013663190566253869,-0.013757390990874408
2024-06-12,A200.AX,121.94063568115234,-0.005002316763550785,-0.005014870231833701
2024-06-13,A200.AX,122.50653076171875,0.004640742418680732,0.004630007373157396
2024-06-14,A200.AX,122.09153747558594,-0.0033875196983579325,-0.0033932703338113257
2024-06-17,A200.AX,121.7425765991211,-0.0028581905321212187,-0.002862282958496559
2024-06-18,A200.AX,122.83663940429688,0.008986690077854576,0.008946550083133819
2024-06-19,A200.AX,122.74231719970703,-0.0007678670227976303,-0.0007681619836834711
2024-06-20,A200.AX,122.8177719116211,0.0006147408134009602,0.0006145519376695795
2024-06-21,A200.AX,123.23277282714844,0.003378997266177297,0.003373301282450638
2024-06-24,A200.AX,122.27074432373047,-0.007806596259643972,-0.007837227252227857
2024-06-25,A200.AX,123.91184997558594,0.013421899579758811,0.013332623831862194
2024-06-26,A200.AX,122.99699401855469,-0.007383119186837317,-0.007410509310943343
2024-06-27,A200.AX,122.79890441894531,-0.0016105239090599133,-0.0016118221968269763
2024-06-28,A200.AX,122.91209411621094,0.0009217484292813882,0.0009213238800629676
2024-07-01,A200.AX,122.74798583984375,-0.00133516784940646,-0.001336059980184143
2024-07-02,A200.AX,122.22566223144531,-0.004255251968695806,-0.0042643313191244
2024-07-03,A200.AX,122.52955627441406,0.0024863358268683022,0.0024832500078095904
2024-07-04,A200.AX,124.0585708618164,0.012478740916828324,0.012401523152770188
2024-07-05,A200.AX,123.88761901855469,-0.0013779930082552516,-0.0013789433137305093
2024-07-08,A200.AX,122.93791961669922,-0.007665813657402154,-0.007695347035312257
2024-07-09,A200.AX,123.88761901855469,0.007725032315631264,0.007695347035312328
2024-07-10,A200.AX,123.75466918945312,-0.0010731486338569907,-0.0010737248701471792
2024-07-11,A200.AX,124.9322738647461,0.009515638343230437,0.009470649827816566
2024-07-12,A200.AX,125.99594116210938,0.008513951315052726,0.008477912044805925
2024-07-15,A200.AX,126.983642578125,0.007839152649725678,0.00780858613240248
2024-07-16,A200.AX,126.67973327636719,-0.0023932948810382326,-0.002396163388936181
2024-07-17,A200.AX,127.66740417480469,0.007796597552686579,0.007766361145034451
2024-07-18,A200.AX,127.19255065917969,-0.003719457747999755,-0.0037263921310727623
2024-07-19,A200.AX,126.24286651611328,-0.007466507575676684,-0.007494521474467681
2024-07-22,A200.AX,125.56859588623047,-0.005341059249448721,-0.005355373698700293
2024-07-23,A200.AX,126.3473129272461,0.00620152702608201,0.00618237669078703
2024-07-24,A200.AX,126.0719223022461,-0.0021796318308611173,-0.002182010685633814
2024-07-25,A200.AX,124.47644805908203,-0.01265527021424373,-0.01273603022967609
2024-07-26,A200.AX,125.43562316894531,0.007705675449608096,0.007676138370931873
2024-07-29,A200.AX,126.48028564453125,0.008328275885223668,0.008293787151098825
2024-07-30,A200.AX,125.93894958496094,-0.00428000345517654,-0.004289188888458149
2024-07-31,A200.AX,128.1612548828125,0.017645893547431513,0.017492012377863655
2024-08-01,A200.AX,128.5601043701172,0.003112090995592842,0.0031072584639998953
2024-08-02,A200.AX,125.654052734375,-0.02260461478294873,-0.02286401564581975
2024-08-05,A200.AX,121.19049835205078,-0.03552256600716175,-0.03616884349602112
2024-08-06,A200.AX,121.72232055664062,0.004388316013396842,0.00437871543135817
2024-08-07,A200.AX,121.98822784423828,0.0021845400776263624,0.0021821574392993045
2024-08-08,A200.AX,121.47539520263672,-0.0042039518949023025,-0.004212813344795808
2024-08-09,A200.AX,123.22283935546875,0.014385169522742158,0.014282684643973758
2024-08-12,A200.AX,123.81163024902344,0.004778261048312249,0.00476688139456253
2024-08-13,A200.AX,123.89712524414062,0.0006905247507462686,0.0006902864482267869
2024-08-14,A200.AX,124.39094543457031,0.003985727590181121,0.003977805620867233
2024-08-15,A200.AX,124.67586517333984,0.002290518315253065,0.0022878990770230684
2024-08-16,A200.AX,126.1858901977539,0.012111606543212083,0.012038847930001265
2024-08-19,A200.AX,126.49927520751953,0.0024835186348846072,0.002480439798990313
2024-08-20,A200.AX,126.75569152832031,0.0020270181025159317,0.002024966473313843
2024-08-21,A200.AX,127.06909942626953,0.002472535111996965,0.0024694834262885515
2024-08-22,A200.AX,127.51546478271484,0.003512776579520205,0.003506621190663432
2024-08-23,A200.AX,127.40148162841797,-0.0008938771033858428,-0.0008942768497576607
2024-08-26,A200.AX,128.43666076660156,0.008125330451044688,0.008092497685051598
2024-08-27,A200.AX,128.2372283935547,-0.001552768281708028,-0.0015539750757858617
2024-08-28,A200.AX,128.17074584960938,-0.0005184340364974283,-0.0005185684698877658
2024-08-29,A200.AX,127.9618148803711,-0.0016300987238025977,-0.0016314287803394297
2024-08-30,A200.AX,128.71205139160156,0.005862971793044958,0.005845851458687519
2024-09-02,A200.AX,129.00645446777344,0.002287300007954629,0.002284688119315145
2024-09-03,A200.AX,129.0824432373047,0.0005890307569862419,0.0005888573464626505
2024-09-04,A200.AX,126.74620819091797,-0.018098782357967913,-0.01826456872004347
2024-09-05,A200.AX,127.24004364013672,0.0038962542254115107,0.0038886834855633165
2024-09-06,A200.AX,127.828857421875,0.004627582362385585,0.0046169080213853825
2024-09-09,A200.AX,127.4584732055664,-0.002897500797384156,-0.002901706679148153
2024-09-10,A200.AX,128.06626892089844,0.004768578345919483,0.004757244692194587
2024-09-11,A200.AX,127.60092163085938,-0.0036336444714141214,-0.0036402621933158403
2024-09-12,A200.AX,129.433837890625,0.014364443738644095,0.014262252567030103
2024-09-13,A200.AX,129.79473876953125,0.0027883039303155943,0.0027844238218527133
2024-09-16,A200.AX,130.07962036132812,0.0021948623996441707,0.0021924572079011387
2024-09-17,A200.AX,130.4500274658203,0.0028475414016684297,0.0028434948356740237
2024-09-18,A200.AX,130.4595184326172,7.275557530528332e-05,7.275292874678146e-05
2024-09-19,A200.AX,131.2477264404297,0.006041782288347175,0.006023603904880895
2024-09-20,A200.AX,131.3332061767578,0.0006512854633480281,0.0006510734690115364
2024-09-23,A200.AX,130.71592712402344,-0.004700098860783153,-0.004711179057747099
2024-09-24,A200.AX,130.56396484375,-0.0011625383655754495,-0.0011632146374799981
2024-09-25,A200.AX,130.0986328125,-0.003564015781895691,-0.0035703820168848793
2024-09-26,A200.AX,131.5326690673828,0.011022685049654424,0.010962378015735016
2024-09-27,A200.AX,131.60865783691406,0.0005777178405186323,0.0005775510258118015
2024-09-30,A200.AX,132.44436645507812,0.006349951681747568,0.006329875681500994
2024-10-01,A200.AX,131.47425842285156,-0.007324645496006088,-0.007351602425792708
2024-10-02,A200.AX,131.27297973632812,-0.0015309360854204312,-0.0015321091654958688
2024-10-03,A200.AX,131.39756774902344,0.0009490758337744598,0.0009486257460610688
2024-10-04,A200.AX,130.46798706054688,-0.007074565415488565,-0.00709970880929729
2024-10-07,A200.AX,131.40716552734375,0.0071985357324553245,0.007172749946760234
2024-10-08,A200.AX,130.96632385253906,-0.0033547765301501498,-0.0033604164101578276
2024-10-09,A200.AX,131.11009216308594,0.001097750217901483,0.0010971481307183047
2024-10-10,A200.AX,131.66590881347656,0.004239312483277358,0.004230351913622109
2024-10-11,A200.AX,131.58924865722656,-0.0005822323860507073,-0.0005824019491463353
2024-10-14,A200.AX,132.0300750732422,0.003350018489458151,0.0033444196781147895
2024-10-15,A200.AX,133.30467224121094,0.009653839606329706,0.009607539043728665
2024-10-16,A200.AX,132.7584228515625,-0.0040977512675626215,-0.004106170056895267
2024-10-17,A200.AX,133.64968872070312,0.006713441226528838,0.00669100643377852
2024-10-18,A200.AX,132.66256713867188,-0.0073858876251788885,-0.007413298344915786
2024-10-21,A200.AX,133.77426147460938,0.00837986449316519,0.008344948354765206
2024-10-22,A200.AX,131.46466064453125,-0.017264911834452445,-0.017415688373972015
2024-10-23,A200.AX,131.6179962158203,0.0011663634206888762,0.0011656837473204159
2024-10-24,A200.AX,131.570068359375,-0.00036414364162418167,-0.0003642099580196671
2024-10-25,A200.AX,131.6179962158203,0.000364276290519161,0.0003642099580196595
2024-10-28,A200.AX,131.79049682617188,0.0013106156856292905,0.001309757578575461
2024-10-29,A200.AX,132.09716796875,0.0023269594543118277,0.002324256276804967
2024-10-30,A200.AX,131.0334014892578,-0.008052909050584978,-0.00808550885614202
2024-10-31,A200.AX,130.52549743652344,-0.0038761418612490717,-0.003883673568055721
2024-11-01,A200.AX,129.9984130859375,-0.004038171552207759,-0.004046346983568924
2024-11-04,A200.AX,130.77467346191406,0.005971306553283817,0.0059535489579394165
2024-11-05,A200.AX,130.24758911132812,-0.004030477283045508,-0.00403862154749123
2024-11-06,A200.AX,131.3688507080078,0.008608693675867585,0.00857185017109666
2024-11-07,A200.AX,131.83840942382812,0.003574353534263608,0.003567980713963481
2024-11-08,A200.AX,133.007568359375,0.008868120759772724,0.008829029915100426
2024-11-11,A200.AX,132.46133422851562,-0.0041067898435936945,-0.004115245864344068
2024-11-12,A200.AX,132.47091674804688,7.234201276218322e-05,7.233939620496856e-05
2024-11-13,A200.AX,131.59884643554688,-0.006583107703244995,-0.006604871926831475
2024-11-14,A200.AX,132.2217559814453,0.004733396703469728,0.004722229406924728
2024-11-15,A200.AX,133.03634643554688,0.006160789864384064,0.006141889785062758
2024-11-18,A200.AX,133.4484100341797,0.0030973760906192194,0.0030925891034816653
2024-11-19,A200.AX,134.53135681152344,0.008115096890748852,0.008082346554107937
2024-11-20,A200.AX,133.69760131835938,-0.006197480742962669,-0.006216764843254532
2024-11-21,A200.AX,133.67843627929688,-0.00014334616981548365,-0.00014335644485962126
2024-11-22,A200.AX,134.81884765625,0.00853100476557378,0.008494821385839749
2024-11-25,A200.AX,135.23094177246094,0.0030566506343510103,0.0030519885755747552
2024-11-26,A200.AX,134.2630157470703,-0.007157578086080751,-0.007183316437821323
2024-11-27,A200.AX,135.00091552734375,0.005495927349520535,0.005480879848941277
2024-11-28,A200.AX,135.6238555908203,0.004614339547574398,0.00460372611962734
2024-11-29,A200.AX,135.499267578125,-0.000918629043191288,-0.0009190512414329664
2024-12-02,A200.AX,135.70053100585938,0.0014853469788560503,0.0014842449421685253
2024-12-03,A200.AX,136.46717834472656,0.005649552976576766,0.0056336541050633375
2024-12-04,A200.AX,135.94012451171875,-0.0038621288972241485,-0.003869606175383887
2024-12-05,A200.AX,136.1221923828125,0.001339323998324371,0.0013384279039560189
2024-12-06,A200.AX,135.23094177246094,-0.006547430619139094,-0.006568959065118243
2024-12-09,A200.AX,135.25967407226562,0.00021246838503152787,0.00021244581682083985
2024-12-10,A200.AX,134.86676025390625,-0.002904885148173997,-0.0029091125156989867
2024-12-11,A200.AX,134.21511840820312,-0.004831745379486496,-0.00484345599823907
2024-12-12,A200.AX,133.9180145263672,-0.002213639457012029,-0.0022160931786069163
2024-12-13,A200.AX,133.343017578125,-0.0042936489931978405,-0.004302893174371902
2024-12-16,A200.AX,132.6051025390625,-0.005533960851232145,-0.005549329940100387
2024-12-17,A200.AX,133.67843627929688,0.008094211457045475,0.00806162902878192
2024-12-18,A200.AX,133.4771728515625,-0.0015055788602573728,-0.0015067133829948867
2024-12-19,A200.AX,131.32090759277344,-0.016154561957848812,-0.01628646942789407
2024-12-20,A200.AX,129.63424682617188,-0.012843809851146526,-0.012927004703855684
2024-12-23,A200.AX,131.83840942382812,0.01700293442219669,0.01686000243315176
2024-12-24,A200.AX,132.12591552734375,0.0021807461480467527,0.0021783717724793024
2024-12-25,A200.AX,132.12591552734375,0.0,0.0
2024-12-26,A200.AX,132.12591552734375,0.0,0.0
2024-12-27,A200.AX,132.777587890625,0.004932206983620846,0.00492008349810778
2024-12-30,A200.AX,132.48049926757812,-0.002237490737454828,-0.0022399976600303746
2024-12-31,A200.AX,131.37841796875,-0.00831881903314835,-0.00835361350853165
2025-01-01,A200.AX,131.37841796875,0.0,0.0
2025-01-02,A200.AX,132.01840209960938,0.004871303375046043,0.004859476967887743
2025-01-03,A200.AX,132.84130859375,0.006233271127760842,0.006213924646239387
2025-01-06,A200.AX,132.8800048828125,0.00029129710834774336,0.00029125468958252
2025-01-07,A200.AX,133.28660583496094,0.0030599107255226965,0.0030552387268715266
2025-01-08,A200.AX,134.39991760253906,0.00835276553562081,0.008318074234574445
2025-01-09,A200.AX,133.99331665039062,-0.0030253065582293015,-0.0030298920487934105
2025-01-10,A200.AX,133.4705352783203,-0.003901548115525233,-0.003909179009039606
2025-01-13,A200.AX,131.82479858398438,-0.012330337110764922,-0.012406986443852921
2025-01-14,A200.AX,132.37661743164062,0.004186001826543162,0.004177264894287228
2025-01-15,A200.AX,132.1345977783203,-0.001828265882721225,-0.0018299392006145643
2025-01-16,A200.AX,133.92555236816406,0.013554017039870248,0.013462983012960766
2025-01-17,A200.AX,133.74159240722656,-0.0013735986724310312,-0.0013745429238682133
2025-01-20,A200.AX,134.3418426513672,0.004488134419043943,0.0044780927780414485
2025-01-21,A200.AX,135.1356658935547,0.005908979857061736,0.005891590304968841
2025-01-22,A200.AX,135.6778106689453,0.004011855580877244,0.004003829547306761
2025-01-23,A200.AX,134.73873901367188,-0.00692133555695984,-0.006945399098750563
2025-01-24,A200.AX,135.31959533691406,0.004310982331393598,0.004301716666928693
2025-01-27,A200.AX,135.31959533691406,0.0,0.0
2025-01-28,A200.AX,135.14535522460938,-0.0012876192237412099,-0.0012884489176702605
2025-01-29,A200.AX,135.9972686767578,0.006303682806801492,0.006283897700827748
2025-01-30,A200.AX,136.7039794921875,0.005196507417435159,0.005183052166177527
2025-01-31,A200.AX,137.3719482421875,0.004886242174377831,0.0048743432380656
2025-02-03,A200.AX,134.79685974121094,-0.018745373665638554,-0.01892329516097822
2025-02-04,A200.AX,134.73873901367188,-0.00043117271166881466,-0.0004312656933508618
2025-02-05,A200.AX,135.43577575683594,0.005173246746010607,0.005159911476384103
2025-02-06,A200.AX,136.98472595214844,0.011436787559688133,0.011371881910798286
2025-02-07,A200.AX,136.9363250732422,-0.0003533304795102499,-0.0003533929154315678
2025-02-10,A200.AX,136.39418029785156,-0.003959101247245078,-0.003966959235826902
2025-02-11,A200.AX,136.5587615966797,0.0012066592465214132,0.0012059318183659413
2025-02-12,A200.AX,137.2654571533203,0.005175029037886469,0.0051616845939054115
2025-02-13,A200.AX,137.4203643798828,0.0011285230077182629,0.0011278867043058216
2025-02-14,A200.AX,137.778564453125,0.0026066011020897673,0.002603209809323716
2025-02-17,A200.AX,137.23641967773438,-0.00393489928961388,-0.00394266137452945
2025-02-18,A200.AX,136.49099731445312,-0.005431665770876948,-0.005446470902755885
2025-02-19,A200.AX,135.60035705566406,-0.0065252674265188215,-0.006546650053007542
2025-02-20,A200.AX,134.1288604736328,-0.010851716131006883,-0.010911025464812632
2025-02-21,A200.AX,133.74159240722656,-0.0028872836542317426,-0.0028914598982863462
2025-02-24,A200.AX,133.98362731933594,0.0018097205794620486,0.0018080850081615746
2025-02-25,A200.AX,133.1026611328125,-0.0065751779090421625,-0.006596889615864828
2025-02-26,A200.AX,133.11236572265625,7.291056212666014e-05,7.290790428081456e-05
2025-02-27,A200.AX,133.54798889160156,0.0032725973021390242,0.0032672540100432156
2025-02-28,A200.AX,131.99905395507812,-0.011598339663360102,-0.011666125046511098
2025-03-03,A200.AX,133.2963104248047,0.009827770963934723,0.009779792514247732
2025-03-04,A200.AX,132.44436645507812,-0.00639135447193917,-0.006411866624935873
2025-03-05,A200.AX,131.66021728515625,-0.005920592856532236,-0.005938189054075299
2025-03-06,A200.AX,131.38916015625,-0.0020587625821638644,-0.002060884747038075
2025-03-07,A200.AX,128.97860717773438,-0.01834666555177733,-0.018517052864028553
2025-03-10,A200.AX,129.27871704101562,0.0023268189186420596,0.0023241160673869773
2025-03-11,A200.AX,128.16542053222656,-0.008611599297012273,-0.008648893380400478
2025-03-12,A200.AX,126.46159362792969,-0.01329396725904286,-0.013383123079779274
2025-03-13,A200.AX,125.96784973144531,-0.00390429918143409,-0.003911940854219331
2025-03-14,A200.AX,126.52934265136719,0.004457430377028171,0.004447525456998801
2025-03-17,A200.AX,127.61360931396484,0.008569290252184336,0.00853278230103045
2025-03-18,A200.AX,127.7781982421875,0.0012897443235675432,0.0012889133178040236
2025-03-19,A200.AX,127.27477264404297,-0.003939839542817403,-0.003947621156225744
2025-03-20,A200.AX,128.75595092773438,0.011637642345933674,0.011570445823164917
2025-03-21,A200.AX,128.86244201660156,0.0008270770251772586,0.0008267351854466769
2025-03-24,A200.AX,129.00767517089844,0.001127040214542685,0.0011264055815132928
2025-03-25,A200.AX,129.16253662109375,0.0012004049370719638,0.0011996850271301946
2025-03-26,A200.AX,130.14999389648438,0.0076450749669572104,0.007615999476839492
2025-03-27,A200.AX,129.64659118652344,-0.0038678657976836117,-0.003875365334979928
2025-03-28,A200.AX,129.7627716064453,0.0008961316981694889,0.0008957304118782728
2025-03-31,A200.AX,127.623291015625,-0.016487630191108216,-0.016625063897199376
2025-04-01,A200.AX,128.90365600585938,0.010032377162861428,0.009982386936258863
2025-04-02,A200.AX,129.0401153564453,0.0010586150526230576,0.001058055114845769
2025-04-03,A200.AX,127.87055206298828,-0.009063563607536795,-0.009104887584678511
2025-04-04,A200.AX,124.76151275634766,-0.02431395858140295,-0.024614423193180114
2025-04-07,A200.AX,119.56678009033203,-0.041637301049408215,-0.042528972505037954
2025-04-08,A200.AX,122.26648712158203,0.02257907279271376,0.02232793874940261
2025-04-09,A200.AX,120.11256408691406,-0.01761662648020712,-0.017773646081222474
2025-04-10,A200.AX,125.52172088623047,0.04503406317595804,0.04404948122615486
2025-04-11,A200.AX,124.4886245727539,-0.008230418657285132,-0.008264475549978228
2025-04-14,A200.AX,126.09675598144531,0.012917898436186626,0.012835174041398759
2025-04-15,A200.AX,126.35015106201172,0.0020095289414399087,0.0020075125390507536
2025-04-16,A200.AX,126.2429428100586,-0.0008485011774976847,-0.0008488613583788062
2025-04-17,A200.AX,127.1883316040039,0.007488646675226196,0.007460745966499003
2025-04-18,A200.AX,127.1883316040039,0.0,0.0
2025-04-21,A200.AX,127.1883316040039,0.0,0.0
2025-04-22,A200.AX,127.21757507324219,0.00022992257913512226,0.00022989615098979813
2025-04-23,A200.AX,128.88418579101562,0.013100475439921988,0.01301540636957878
2025-04-24,A200.AX,129.6736297607422,0.006125219823374106,0.006106536916889529
2025-04-25,A200.AX,129.6736297607422,0.0,0.0
2025-04-28,A200.AX,130.1999053955078,0.004058463048629335,0.004050249702346222
2025-04-29,A200.AX,131.34022521972656,0.008758223139677446,0.00872009238012399
2025-04-30,A200.AX,131.9347381591797,0.004526510735447076,0.004516296896165087
2025-05-01,A200.AX,132.5974884033203,0.005023318751283146,0.005010743979454891
2025-05-02,A200.AX,134.17637634277344,0.011907374404035664,0.01183703940765828
2025-05-05,A200.AX,132.76316833496094,-0.010532465150215775,-0.01058832412932215
2025-05-06,A200.AX,132.68521118164062,-0.0005871896121342202,-0.0005873620754702769
2025-05-07,A200.AX,133.1042938232422,0.0031584728838232046,0.0031534953864506133
2025-05-08,A200.AX,133.4551544189453,0.0026359825489106203,0.002632514440157418
2025-05-09,A200.AX,134.09840393066406,0.004819967535307335,0.004808388683340813
2025-05-12,A200.AX,134.2640838623047,0.0012355100939627217,0.001234747479447237
2025-05-13,A200.AX,135.01454162597656,0.005589415591153335,0.005573852772271761
2025-05-14,A200.AX,135.13150024414062,0.0008662668239696192,0.0008658918314112462
2025-05-15,A200.AX,135.47262573242188,0.0025243965149868153,0.0025212155782767666
2025-05-16,A200.AX,136.19384765625,0.005323746549746877,0.00530962550681463
2025-05-19,A200.AX,135.51161193847656,-0.005009299094738684,-0.00502188769107474
2025-05-20,A200.AX,136.33030700683594,0.006041512285538175,0.006023335523537312
2025-05-21,A200.AX,137.0320281982422,0.005147213461281774,0.005134011839738507
2025-05-22,A200.AX,136.38877868652344,-0.00469415449932753,-0.004705206643103291
2025-05-23,A200.AX,136.6421661376953,0.001857832100353729,0.0018561084647839867
2025-05-26,A200.AX,136.6226806640625,-0.0001426022009426431,-0.000142612369603227
2025-05-27,A200.AX,137.3828887939453,0.005564289371192022,0.005548865900407493
2025-05-28,A200.AX,137.18795776367188,-0.0014188887130318628,-0.0014198962888265754
2025-05-29,A200.AX,137.43161010742188,0.0017760476044823559,0.0017744722968740668
2025-05-30,A200.AX,137.8701934814453,0.0031912845500436937,0.003186203209303375
2025-06-02,A200.AX,137.4803466796875,-0.002827636575488457,-0.002831641891958041
2025-06-03,A200.AX,138.3769989013672,0.0065220392829585805,0.0065008628107399566
2025-06-04,A200.AX,139.5758056640625,0.008663338359793382,0.008626026983218543
2025-06-05,A200.AX,139.5758056640625,0.0,0.0
2025-06-06,A200.AX,139.23468017578125,-0.0024440158998779715,-0.0024470073818844635
2025-06-09,A200.AX,139.23468017578125,0.0,0.0
2025-06-10,A200.AX,140.29701232910156,0.00762979562260746,0.0076008359429980046
2025-06-11,A200.AX,140.44322204589844,0.0010421441937331632,0.0010416015384568703
2025-06-12,A200.AX,139.92665100097656,-0.0036781486311461276,-0.003684929652665838
2025-06-13,A200.AX,139.68301391601562,-0.00174117713257671,-0.0017426947433555155
2025-06-16,A200.AX,139.6732635498047,-6.98035211124104e-05,-6.980595749156946e-05
2025-06-17,A200.AX,139.55630493164062,-0.000837372988870988,-0.0008377237814754057
2025-06-18,A200.AX,139.4685821533203,-0.0006285834120018929,-0.0006287810533818835
2025-06-19,A200.AX,139.38084411621094,-0.0006290881842687668,-0.0006292861432673585
2025-06-20,A200.AX,139.00076293945312,-0.0027269254908580676,-0.002730650325279406
2025-06-23,A200.AX,138.4939422607422,-0.0036461719201620335,-0.003652835407408942
2025-06-24,A200.AX,139.93638610839844,0.010415212565330512,0.010361347923910332
2025-06-25,A200.AX,139.94615173339844,6.97861740721617e-05,6.978373913039874e-05
2025-06-26,A200.AX,139.82919311523438,-0.000835740152304254,-0.0008360895778048532
2025-06-27,A200.AX,139.4783172607422,-0.002509317594381222,-0.002512471208493537
2025-06-30,A200.AX,139.8486785888672,0.0026553326380662767,0.0026518134706870074
2025-07-01,A200.AX,139.85435485839844,4.058865331102446e-05,4.0587829613924083e-05
2025-07-02,A200.AX,140.7086639404297,0.006108562603547307,0.006089980968000638
2025-07-03,A200.AX,140.65957641601562,-0.00034885928868488847,-0.00034892015424262774
2025-07-04,A200.AX,140.6890411376953,0.00020947540459337333,0.00020945346768425036
2025-07-07,A200.AX,140.56137084960938,-0.0009074643415970529,-0.0009078763366287458
2025-07-08,A200.AX,140.44354248046875,-0.0008382699203089983,-0.0008386214650119425
2025-07-09,A200.AX,139.74632263183594,-0.004964413716136318,-0.004976777353689822
2025-07-10,A200.AX,140.56137084960938,0.005832341076485337,0.0058153988187017005
2025-07-11,A200.AX,140.37478637695312,-0.0013274235412508162,-0.0013283053483204412
